,seed,model,rmsd_gr,rmsd_i2,rank,plddt,trial,scale,asp,phe
267,68,1,1.209913135,16.68394852,108,90.3,Src,256:512 Second Replicate,49.23663712,-143.6562958
268,75,1,1.64817214,16.60141754,109,90.3,Src,256:512 Second Replicate,50.62844467,-140.8102875
269,81,1,1.414476991,16.52393341,110,90.2,Src,256:512 Second Replicate,51.7608223,-141.2122803
270,85,1,0.735457361,16.60561562,111,90.2,Src,256:512 Second Replicate,50.3128891,-142.7682343
271,69,5,2.039540052,16.44168663,112,90.2,Src,256:512 Second Replicate,28.93222427,-140.2873383
272,65,5,2.422985792,16.32979202,113,90.2,Src,256:512 Second Replicate,27.71662331,-144.3604126
273,72,3,1.431909204,16.27636337,114,90.2,Src,256:512 Second Replicate,50.76743317,-141.6303101
274,92,5,1.879957795,16.52608681,115,90.2,Src,256:512 Second Replicate,29.00487328,-140.5840912
275,67,3,1.596066117,16.14794731,116,90.2,Src,256:512 Second Replicate,52.91875839,-140.8041992
276,64,3,1.237258434,16.32118797,117,90.2,Src,256:512 Second Replicate,48.1864357,-144.1790466
277,80,1,0.563643217,16.69192696,118,90.2,Src,256:512 Second Replicate,52.49554443,-141.17276
278,77,3,1.028001189,16.43079376,119,90.1,Src,256:512 Second Replicate,47.41226959,-142.3716888
279,82,5,0.924044907,16.67830086,120,90.1,Src,256:512 Second Replicate,27.26830864,-140.6657562
280,78,5,3.564147472,15.91320133,121,90.1,Src,256:512 Second Replicate,27.02108383,-141.5666809
281,88,5,3.121785879,16.02178764,122,90.1,Src,256:512 Second Replicate,27.22229767,-140.9323883
282,68,5,2.372243166,16.41670036,123,90.1,Src,256:512 Second Replicate,27.2017231,-141.9365845
283,78,1,1.112299562,16.49909782,124,90.1,Src,256:512 Second Replicate,49.4365654,-141.732666
284,91,3,1.34370482,16.29946327,125,90.1,Src,256:512 Second Replicate,50.04533386,-143.0880585
285,86,5,3.003428698,16.16934776,126,90,Src,256:512 Second Replicate,27.97030258,-142.5856018
286,86,1,0.942017972,16.64223671,127,90,Src,256:512 Second Replicate,52.40285873,-142.5804596
287,84,5,1.178390503,16.7318821,128,90,Src,256:512 Second Replicate,27.87849045,-141.063324
288,88,1,0.925101101,16.59889603,129,89.9,Src,256:512 Second Replicate,51.1113472,-141.7072296
289,67,1,0.784846067,16.48476028,130,89.9,Src,256:512 Second Replicate,49.35478973,-142.5965424
290,79,3,2.397979736,16.08382034,131,89.9,Src,256:512 Second Replicate,49.02886581,-144.5792542
291,65,3,3.584108114,15.85344791,132,89.9,Src,256:512 Second Replicate,47.45447922,-145.1971588
292,81,3,1.9576056,16.51138687,133,89.9,Src,256:512 Second Replicate,47.97233963,-142.034729
293,73,1,0.946761429,16.51653481,134,89.9,Src,256:512 Second Replicate,49.52199936,-142.4457092
294,69,3,2.367087126,16.13183975,135,89.9,Src,256:512 Second Replicate,48.76498032,-140.8002167
295,95,3,4.375679493,15.31317711,136,89.8,Src,256:512 Second Replicate,46.81034851,-146.7197723
296,93,3,2.011298656,16.20994568,137,89.8,Src,256:512 Second Replicate,47.44929504,-144.2167969
297,92,3,3.070445061,16.08870125,138,89.6,Src,256:512 Second Replicate,47.70493317,-143.9647675
298,68,3,1.797097445,16.14369965,139,89.6,Src,256:512 Second Replicate,47.23383331,-142.4957428
299,82,3,2.353317499,15.97117043,140,89.6,Src,256:512 Second Replicate,48.06029892,-141.8003998
300,73,3,2.304969549,16.24490929,141,89.5,Src,256:512 Second Replicate,48.50071716,-144.0258484
301,71,3,1.791597962,16.34765053,142,89.5,Src,256:512 Second Replicate,44.13201904,-144.7061768
302,78,3,2.78140521,16.22914696,143,89.5,Src,256:512 Second Replicate,45.66302109,-143.3829346
303,76,1,1.430185914,16.72788048,144,89.5,Src,256:512 Second Replicate,48.47638702,-142.5780029
304,83,3,1.448430181,16.37727356,145,89.4,Src,256:512 Second Replicate,44.25147247,-146.4570618
305,80,3,5.666179657,15.02672577,146,89.4,Src,256:512 Second Replicate,47.35452652,-146.3450317
306,76,3,1.849755049,16.30563545,147,89.4,Src,256:512 Second Replicate,40.65326691,-146.2098999
307,90,3,3.516223192,15.56904697,148,89.4,Src,256:512 Second Replicate,42.42422867,-144.9401398
308,85,3,9.322956085,15.17844105,149,89.4,Src,256:512 Second Replicate,20.44929695,-144.2353668
309,75,3,4.131072998,15.81464863,150,89.4,Src,256:512 Second Replicate,44.61817551,-144.9926758
310,70,3,7.227949619,15.46790028,151,89.3,Src,256:512 Second Replicate,17.39487267,-146.1454773
311,86,3,3.513883352,15.80456352,152,89.2,Src,256:512 Second Replicate,46.08972931,-145.4281464
312,89,3,4.004518032,15.39108181,153,89.2,Src,256:512 Second Replicate,43.70386887,-141.1141968
313,88,3,3.439457893,15.64729118,154,89.2,Src,256:512 Second Replicate,47.20671082,-143.6298828
314,74,1,3.557654381,15.8077507,155,89.1,Src,256:512 Second Replicate,48.08549118,-141.0710449
315,74,3,6.985907555,15.34584522,156,89,Src,256:512 Second Replicate,21.48560333,-145.1827393
316,66,5,1.533137083,16.30094337,157,89,Src,256:512 Second Replicate,24.1841011,-143.9250336
317,84,3,4.52364397,15.41522026,158,88.9,Src,256:512 Second Replicate,45.4524765,-138.6603546
318,87,3,1.200618505,16.23606491,159,88.8,Src,256:512 Second Replicate,42.73778534,-149.4257355
319,66,3,10.28934765,13.52764893,160,88.4,Src,256:512 Second Replicate,24.79193687,-153.9109039
320,85,4,0,16.82228851,1,93.5,Src,256:512 Third Replicate,53.9681778,-141.3097076
321,79,4,0.24485369,16.80267525,2,93.3,Src,256:512 Third Replicate,55.01102829,-141.3754883
322,85,2,0.188899353,16.95344162,3,93.2,Src,256:512 Third Replicate,52.20123672,-142.0602264
323,64,4,0.364999861,16.71484947,4,92.9,Src,256:512 Third Replicate,53.18564606,-140.5233459
324,94,2,0.268947065,16.90723038,5,92.8,Src,256:512 Third Replicate,53.54508209,-140.2709656
325,90,2,0.456337333,16.86462212,6,92.6,Src,256:512 Third Replicate,54.03139114,-139.2191467
326,66,4,0.469714314,16.63989258,7,92.6,Src,256:512 Third Replicate,52.4961319,-143.9540863
327,74,4,0.310479105,16.70764351,8,92.6,Src,256:512 Third Replicate,52.37594986,-144.9492493
328,93,4,0.29067716,16.78565025,9,92.5,Src,256:512 Third Replicate,53.72721863,-140.8776093
329,90,4,0.267350018,16.73236084,10,92.4,Src,256:512 Third Replicate,54.23951721,-141.013855
330,89,4,0.385113329,16.77770996,11,92.4,Src,256:512 Third Replicate,54.11812592,-139.7808533
331,92,2,0.318665564,16.89102173,12,92.4,Src,256:512 Third Replicate,56.08525848,-139.6410828
332,91,2,0.243641019,16.93105888,13,92.3,Src,256:512 Third Replicate,55.71739578,-138.1103058
333,94,4,0.430335552,16.68681145,14,92.2,Src,256:512 Third Replicate,53.48346329,-141.9710846
334,95,2,0.333402395,16.83424377,15,92.2,Src,256:512 Third Replicate,54.25420761,-141.46698
335,79,2,0.294190198,16.88657379,16,92.2,Src,256:512 Third Replicate,52.88742447,-140.1914978
336,83,4,0.269563496,16.7856884,17,92.1,Src,256:512 Third Replicate,53.42283249,-144.3441162
337,71,4,0.518106878,16.72236824,18,92.1,Src,256:512 Third Replicate,54.8577652,-140.0497284
338,73,2,0.37434876,16.82092667,19,92.1,Src,256:512 Third Replicate,54.34306335,-139.7402039
339,64,2,0.392633617,16.82616997,20,92,Src,256:512 Third Replicate,52.09682083,-141.5968018
340,92,4,0.512878716,16.6696682,21,92,Src,256:512 Third Replicate,53.88114166,-141.3041687
341,78,4,0.541786492,16.67216492,22,91.9,Src,256:512 Third Replicate,53.84321976,-142.0679626
342,95,4,0.723098516,16.61693954,23,91.9,Src,256:512 Third Replicate,55.21197128,-141.6471863
343,84,4,0.332401991,16.82006836,24,91.9,Src,256:512 Third Replicate,55.14421844,-139.3270111
344,65,4,0.481407732,16.77038574,25,91.9,Src,256:512 Third Replicate,52.54916763,-141.5388641
345,91,4,0.630316079,16.627285,26,91.8,Src,256:512 Third Replicate,55.5487175,-140.7618866
346,71,2,0.345626056,16.88309669,27,91.8,Src,256:512 Third Replicate,50.28607941,-142.6343384
347,65,2,0.571756303,16.86365128,28,91.7,Src,256:512 Third Replicate,51.28190613,-142.8233795
348,71,1,0.545001447,16.85445213,29,91.7,Src,256:512 Third Replicate,52.76333618,-141.1851807
349,94,5,0.388318449,16.78661346,30,91.6,Src,256:512 Third Replicate,28.93372726,-141.6771698
350,77,4,0.722897828,16.65973663,31,91.6,Src,256:512 Third Replicate,50.79353714,-140.4814453
351,80,2,0.29424566,16.88448715,32,91.6,Src,256:512 Third Replicate,53.91960526,-140.9105072
352,66,2,0.529650748,16.69539452,33,91.6,Src,256:512 Third Replicate,51.57335281,-141.7135315
353,74,2,0.675674498,16.78133965,34,91.6,Src,256:512 Third Replicate,54.2299118,-143.4266968
354,64,1,0.717194259,16.7391243,35,91.6,Src,256:512 Third Replicate,51.41902161,-141.5838165
355,73,4,0.796894908,16.51041603,36,91.6,Src,256:512 Third Replicate,54.5491333,-140.0094604
356,89,2,1.733523965,16.80975151,37,91.6,Src,256:512 Third Replicate,55.56919861,-140.5994873
357,76,4,0.879385531,16.75632286,38,91.6,Src,256:512 Third Replicate,52.11463165,-141.5394745
358,91,5,0.455462009,16.71305847,39,91.6,Src,256:512 Third Replicate,30.66372108,-139.0778961
359,78,2,0.622806966,16.77330017,40,91.5,Src,256:512 Third Replicate,52.6218605,-140.5283051
360,72,4,3.339741707,15.66534424,41,91.5,Src,256:512 Third Replicate,55.00683975,-139.9573059
361,81,4,0.969941676,16.64590073,42,91.5,Src,256:512 Third Replicate,53.38813019,-141.079483
362,72,1,0.674268007,16.76973724,43,91.5,Src,256:512 Third Replicate,54.06541824,-138.3423462
363,79,5,0.621874332,16.82875824,44,91.5,Src,256:512 Third Replicate,29.32139015,-140.5404205
364,89,5,0.691697717,16.74831009,45,91.5,Src,256:512 Third Replicate,27.92962456,-139.954895
365,67,4,0.613740742,16.5949707,46,91.4,Src,256:512 Third Replicate,54.12581253,-140.9191742
366,75,4,0.851543725,16.63519096,47,91.4,Src,256:512 Third Replicate,52.15773773,-143.460144
367,92,1,0.685684144,16.80803299,48,91.4,Src,256:512 Third Replicate,53.18652344,-142.653183
368,69,4,1.561474323,16.51065254,49,91.4,Src,256:512 Third Replicate,51.70641327,-141.4609985
369,69,2,0.810048461,16.87786674,50,91.4,Src,256:512 Third Replicate,54.05799484,-138.9732513
370,67,2,0.562408626,16.69162369,51,91.4,Src,256:512 Third Replicate,50.12270355,-141.3516693
371,86,4,0.833740294,16.71757317,52,91.3,Src,256:512 Third Replicate,54.06281662,-140.4781799
372,80,4,0.93345511,16.55534744,53,91.3,Src,256:512 Third Replicate,55.15049744,-141.1998138
373,87,4,0.666171789,16.69078636,54,91.3,Src,256:512 Third Replicate,51.99823761,-143.8215485
374,75,2,0.601305783,16.7827549,55,91.2,Src,256:512 Third Replicate,50.27790451,-141.908493
375,72,2,1.07526648,16.86233711,56,91.2,Src,256:512 Third Replicate,54.8865242,-138.0295105
376,70,4,1.520938635,16.45682526,57,91.2,Src,256:512 Third Replicate,53.29046249,-141.483551
377,83,1,0.514130831,16.83423805,58,91.2,Src,256:512 Third Replicate,52.30455017,-143.7145538
378,82,2,0.763499975,16.72139168,59,91.2,Src,256:512 Third Replicate,53.15808105,-140.4753265
379,80,5,0.788832664,16.68200493,60,91.2,Src,256:512 Third Replicate,30.50324631,-138.2785034
380,77,1,0.584583342,16.73289108,61,91.2,Src,256:512 Third Replicate,50.96956253,-140.293869
381,72,5,2.984461546,16.12566185,62,91.2,Src,256:512 Third Replicate,29.08616638,-139.2605896
382,70,2,2.184391022,16.64645958,63,91.2,Src,256:512 Third Replicate,54.0243187,-141.2763519
383,95,5,0.64999634,16.80043221,64,91.2,Src,256:512 Third Replicate,31.9182663,-139.5101318
384,83,2,0.497970074,16.87063026,65,91.2,Src,256:512 Third Replicate,52.46512985,-142.9499054
385,93,2,0.639409542,16.86297417,66,91.1,Src,256:512 Third Replicate,50.29841614,-141.6983795
386,82,4,2.04684782,16.2066021,67,91.1,Src,256:512 Third Replicate,50.55560684,-141.5333557
387,65,1,0.676571488,16.79995918,68,91.1,Src,256:512 Third Replicate,50.62387085,-143.4983368
388,88,2,0.475549579,16.80108261,69,91.1,Src,256:512 Third Replicate,50.75166702,-143.4886932
389,85,5,0.455366105,16.76245117,70,91.1,Src,256:512 Third Replicate,28.21163559,-141.1127777
390,71,5,0.563682437,16.79336166,71,91.1,Src,256:512 Third Replicate,26.86725044,-141.0802002
391,66,1,0.652970314,16.58734512,72,91,Src,256:512 Third Replicate,50.62746429,-141.4702301
392,91,1,0.644129336,16.66769791,73,91,Src,256:512 Third Replicate,50.74663544,-141.2766724
393,64,5,0.478814065,16.70735168,74,91,Src,256:512 Third Replicate,26.6344223,-141.8948517
394,94,1,0.479649425,16.76141357,75,90.9,Src,256:512 Third Replicate,50.28404617,-143.5405731
395,76,2,1.637480259,16.91461372,76,90.9,Src,256:512 Third Replicate,51.48643875,-142.4133148
396,90,1,0.607128918,16.72720146,77,90.9,Src,256:512 Third Replicate,52.22848511,-141.2449188
397,77,5,0.989899635,16.67789268,78,90.8,Src,256:512 Third Replicate,26.8404808,-143.1420441
398,94,3,0.719605207,16.5601368,79,90.8,Src,256:512 Third Replicate,49.65013504,-143.2150421
399,81,2,0.711710632,16.65601349,80,90.8,Src,256:512 Third Replicate,51.63630295,-141.5525818
400,87,2,0.798681438,16.75182724,81,90.8,Src,256:512 Third Replicate,53.85771179,-139.8430328
401,70,1,0.77129674,16.61459351,82,90.8,Src,256:512 Third Replicate,50.55607605,-140.93396
402,88,4,1.810779095,16.31358719,83,90.8,Src,256:512 Third Replicate,51.97253418,-142.9157104
403,75,5,1.223940372,16.71086693,84,90.8,Src,256:512 Third Replicate,25.89275169,-143.7958374
404,95,1,0.870515764,16.74808693,85,90.7,Src,256:512 Third Replicate,52.33172607,-144.1302185
405,84,1,0.628287435,16.76107979,86,90.7,Src,256:512 Third Replicate,55.07046127,-138.5025177
406,84,2,1.834855676,16.90056038,87,90.7,Src,256:512 Third Replicate,53.78201294,-140.24263
407,73,5,1.220276594,16.53204155,88,90.6,Src,256:512 Third Replicate,30.16190338,-139.0859833
408,68,4,2.370256901,16.47370338,89,90.6,Src,256:512 Third Replicate,45.39624023,-143.1731262
409,76,5,2.036478281,16.76101685,90,90.6,Src,256:512 Third Replicate,26.0448513,-142.7878571
410,69,1,1.197678804,16.85899544,91,90.6,Src,256:512 Third Replicate,51.11731339,-141.136795
411,93,5,1.433646321,16.69237518,92,90.6,Src,256:512 Third Replicate,26.17032433,-144.9492645
412,87,1,0.812732756,16.7264595,93,90.6,Src,256:512 Third Replicate,50.26486206,-142.1044769
413,82,1,0.986187756,16.5624218,94,90.6,Src,256:512 Third Replicate,50.50159454,-142.3519897
414,79,1,0.555579424,16.68566704,95,90.6,Src,256:512 Third Replicate,49.53393555,-141.8457336
415,93,1,0.941322863,16.68094635,96,90.6,Src,256:512 Third Replicate,49.12523651,-142.9373932
416,86,2,2.167495489,16.84818459,97,90.6,Src,256:512 Third Replicate,53.94866562,-141.5684357
417,67,5,1.532021523,16.43236542,98,90.5,Src,256:512 Third Replicate,28.80963516,-142.1952362
418,83,5,1.14575994,16.72323608,99,90.5,Src,256:512 Third Replicate,27.41102982,-142.7541504
419,74,5,2.217463255,16.21580124,100,90.5,Src,256:512 Third Replicate,28.43271065,-142.8751373
420,77,2,1.85737133,16.73564339,101,90.5,Src,256:512 Third Replicate,49.76158142,-142.1346741
421,81,5,3.159651279,16.25043106,102,90.4,Src,256:512 Third Replicate,26.74708366,-143.7642059
422,90,5,0.73562485,16.69048882,103,90.4,Src,256:512 Third Replicate,25.63578987,-141.4983978
423,89,1,1.547808409,16.41972542,104,90.4,Src,256:512 Third Replicate,54.11653519,-141.1161346
424,87,5,1.019341946,16.77228737,105,90.4,Src,256:512 Third Replicate,27.98906136,-144.7492523
425,70,5,2.99744606,15.92107201,106,90.4,Src,256:512 Third Replicate,25.96828842,-141.9586182
426,68,2,1.219632864,16.65383339,107,90.4,Src,256:512 Third Replicate,50.36245346,-141.4667053
427,68,1,1.209913135,16.68394852,108,90.3,Src,256:512 Third Replicate,49.23663712,-143.6562958
428,75,1,1.64817214,16.60141754,109,90.3,Src,256:512 Third Replicate,50.62844467,-140.8102875
429,81,1,1.41447854,16.5239315,110,90.2,Src,256:512 Third Replicate,51.7608223,-141.2122803
430,85,1,0.735457361,16.60561562,111,90.2,Src,256:512 Third Replicate,50.3128891,-142.7682343
431,69,5,2.039540052,16.44168663,112,90.2,Src,256:512 Third Replicate,28.93222427,-140.2873383
432,65,5,2.422985792,16.32979202,113,90.2,Src,256:512 Third Replicate,27.71662331,-144.3604126
433,72,3,1.431909323,16.27636147,114,90.2,Src,256:512 Third Replicate,50.76743317,-141.6303101
434,92,5,1.879957795,16.52608681,115,90.2,Src,256:512 Third Replicate,29.00487328,-140.5840912
435,67,3,1.596066833,16.14794731,116,90.2,Src,256:512 Third Replicate,52.91875839,-140.8041992
436,64,3,1.237258434,16.32118797,117,90.2,Src,256:512 Third Replicate,48.1864357,-144.1790466
437,80,1,0.563643217,16.69192696,118,90.2,Src,256:512 Third Replicate,52.49554443,-141.17276
438,77,3,1.028001189,16.43079376,119,90.1,Src,256:512 Third Replicate,47.41226959,-142.3716888
439,82,5,0.924044907,16.67830086,120,90.1,Src,256:512 Third Replicate,27.26830864,-140.6657562
440,78,5,3.564147472,15.91320133,121,90.1,Src,256:512 Third Replicate,27.02108383,-141.5666809
441,88,5,3.104504824,16.02416801,122,90.1,Src,256:512 Third Replicate,27.32516479,-140.7690582
442,68,5,2.496443987,16.36919403,123,90.1,Src,256:512 Third Replicate,27.12797546,-142.1941528
443,78,1,1.112299562,16.49909782,124,90.1,Src,256:512 Third Replicate,49.4365654,-141.732666
444,91,3,1.34370482,16.29946327,125,90.1,Src,256:512 Third Replicate,50.04533386,-143.0880585
445,86,5,3.003429413,16.16934013,126,90,Src,256:512 Third Replicate,27.97030258,-142.5856018
446,84,5,1.178390503,16.7318821,127,90,Src,256:512 Third Replicate,27.87849045,-141.063324
447,86,1,0.967237532,16.6388855,128,89.9,Src,256:512 Third Replicate,52.52602386,-142.5155792
448,88,1,0.925101101,16.59889603,129,89.9,Src,256:512 Third Replicate,51.1113472,-141.7072296
449,67,1,0.784846067,16.48476028,130,89.9,Src,256:512 Third Replicate,49.35478973,-142.5965424
450,79,3,2.397979736,16.08382034,131,89.9,Src,256:512 Third Replicate,49.02886581,-144.5792542
451,65,3,3.584108114,15.85344791,132,89.9,Src,256:512 Third Replicate,47.45447922,-145.1971588
452,81,3,1.9576056,16.51138687,133,89.9,Src,256:512 Third Replicate,47.97233963,-142.034729
453,73,1,0.946761429,16.51653481,134,89.9,Src,256:512 Third Replicate,49.52199936,-142.4457092
454,69,3,2.367083549,16.13183403,135,89.9,Src,256:512 Third Replicate,48.76498032,-140.8002167
455,95,3,4.375679493,15.31317711,136,89.8,Src,256:512 Third Replicate,46.81034851,-146.7197723
456,93,3,2.011298656,16.20994568,137,89.8,Src,256:512 Third Replicate,47.44929504,-144.2167969
457,92,3,3.070445061,16.08870125,138,89.6,Src,256:512 Third Replicate,47.70493317,-143.9647675
458,68,3,1.797097445,16.14369965,139,89.6,Src,256:512 Third Replicate,47.23383331,-142.4957428
459,82,3,2.353314638,15.97117138,140,89.6,Src,256:512 Third Replicate,48.06029892,-141.8003998
460,73,3,2.304966211,16.24490929,141,89.5,Src,256:512 Third Replicate,48.50071716,-144.0258484
461,71,3,1.791597962,16.34765053,142,89.5,Src,256:512 Third Replicate,44.13201904,-144.7061768
462,78,3,2.781404018,16.22914696,143,89.5,Src,256:512 Third Replicate,45.66302109,-143.3829346
463,76,1,1.430185318,16.72788048,144,89.5,Src,256:512 Third Replicate,48.47638702,-142.5780029
464,83,3,1.448469043,16.37735748,145,89.4,Src,256:512 Third Replicate,44.25147247,-146.4570618
465,80,3,6.080866814,14.93603134,146,89.4,Src,256:512 Third Replicate,46.92274094,-145.9441833
466,76,3,1.849755049,16.30563545,147,89.4,Src,256:512 Third Replicate,40.65326691,-146.2098999
467,90,3,3.516223192,15.56904697,148,89.4,Src,256:512 Third Replicate,42.42422867,-144.9401398
468,85,3,9.322956085,15.17844105,149,89.4,Src,256:512 Third Replicate,20.44929695,-144.2353668
469,75,3,4.131072521,15.81464863,150,89.4,Src,256:512 Third Replicate,44.61817551,-144.9926758
470,70,3,7.227949619,15.46790028,151,89.3,Src,256:512 Third Replicate,17.39487267,-146.1454773
471,86,3,3.513883352,15.80456352,152,89.2,Src,256:512 Third Replicate,46.08972931,-145.4281464
472,89,3,4.004518032,15.39108181,153,89.2,Src,256:512 Third Replicate,43.70386887,-141.1141968
473,88,3,3.439443111,15.64728165,154,89.2,Src,256:512 Third Replicate,47.20671082,-143.6298828
474,74,1,3.557654381,15.8077507,155,89.1,Src,256:512 Third Replicate,48.08549118,-141.0710449
475,74,3,6.985906601,15.34584427,156,89,Src,256:512 Third Replicate,21.48560333,-145.1827393
476,66,5,1.533137083,16.30094337,157,89,Src,256:512 Third Replicate,24.1841011,-143.9250336
477,84,3,4.523644447,15.41521931,158,88.9,Src,256:512 Third Replicate,45.4524765,-138.6603546
478,87,3,1.200618505,16.23606491,159,88.8,Src,256:512 Third Replicate,42.73778534,-149.4257355
479,66,3,10.28934765,13.52764893,160,88.4,Src,256:512 Third Replicate,24.79193687,-153.9109039
480,5,4,0,18.17240334,1,92.2,Anc-AS,256:512 First Replicate,60.73939514,-125.3567581
481,19,4,0.277594686,18.04748154,2,92.1,Anc-AS,256:512 First Replicate,59.08125305,-128.9562378
482,14,4,0.174388677,18.1194191,3,92,Anc-AS,256:512 First Replicate,59.77627182,-128.893631
483,13,4,0.249231741,18.13115311,4,92,Anc-AS,256:512 First Replicate,61.12784195,-125.4218369
484,18,4,0.320674717,18.10342979,5,91.9,Anc-AS,256:512 First Replicate,58.77248001,-128.3881378
485,10,4,0.264735758,18.15993118,6,91.9,Anc-AS,256:512 First Replicate,59.91578674,-127.5779037
486,0,4,0.211451799,18.12615585,7,91.8,Anc-AS,256:512 First Replicate,58.72460556,-127.1211166
487,15,2,0.280673563,18.17396736,8,91.8,Anc-AS,256:512 First Replicate,60.9713974,-131.1296082
488,6,4,0.25548318,18.07152367,9,91.8,Anc-AS,256:512 First Replicate,59.67340088,-129.3892365
489,1,2,0.253618598,18.17062569,10,91.7,Anc-AS,256:512 First Replicate,59.44210434,-131.2923279
490,11,4,0.118981808,18.20077705,11,91.6,Anc-AS,256:512 First Replicate,57.64383316,-128.6276855
491,26,4,0.241764203,18.15317917,12,91.6,Anc-AS,256:512 First Replicate,58.8213768,-128.9744415
492,25,4,0.328740895,18.04920006,13,91.6,Anc-AS,256:512 First Replicate,57.18000031,-131.1370697
493,10,2,0.294235587,18.12503624,14,91.6,Anc-AS,256:512 First Replicate,56.76094818,-130.9000549
494,23,4,0.301983356,18.03750801,15,91.6,Anc-AS,256:512 First Replicate,60.78761673,-126.8389206
495,2,4,0.448686242,18.17544556,16,91.6,Anc-AS,256:512 First Replicate,57.92195892,-128.8992615
496,3,4,0.200954795,18.15593147,17,91.5,Anc-AS,256:512 First Replicate,58.73537827,-126.5325089
497,5,2,0.304009616,18.29297256,18,91.5,Anc-AS,256:512 First Replicate,58.17929077,-128.7382965
498,9,2,0.394206405,18.17354012,19,91.4,Anc-AS,256:512 First Replicate,56.30406189,-133.0494995
499,13,2,0.304817468,18.10287857,20,91.4,Anc-AS,256:512 First Replicate,59.55714035,-129.4836731
500,28,4,0.268497288,18.06685448,21,91.4,Anc-AS,256:512 First Replicate,57.95599365,-129.0068512
501,9,4,0.275299817,18.08194351,22,91.4,Anc-AS,256:512 First Replicate,57.51408005,-129.0496521
502,14,2,0.585301042,18.23836899,23,91.4,Anc-AS,256:512 First Replicate,59.0010376,-131.4896698
503,2,2,0.337226391,18.2197113,24,91.4,Anc-AS,256:512 First Replicate,57.10025406,-131.0254517
504,8,4,0.262457639,18.06537819,25,91.4,Anc-AS,256:512 First Replicate,58.81639099,-128.0680847
505,1,5,0.252719402,18.0399971,26,91.4,Anc-AS,256:512 First Replicate,31.32679176,-128.008667
506,1,4,0.200444251,18.06425285,27,91.4,Anc-AS,256:512 First Replicate,60.46867371,-128.5738831
507,7,2,0.370878488,18.19776535,28,91.3,Anc-AS,256:512 First Replicate,59.48859787,-129.3531647
508,30,2,0.454626083,18.22973061,29,91.2,Anc-AS,256:512 First Replicate,53.32544708,-131.1230011
509,19,1,0.393631548,18.04060936,30,91.2,Anc-AS,256:512 First Replicate,56.25182724,-129.9800873
510,3,2,0.413176477,18.20877838,31,91.2,Anc-AS,256:512 First Replicate,58.49858856,-129.543869
511,25,2,0.562024117,18.13069344,32,91.1,Anc-AS,256:512 First Replicate,55.43609619,-134.2610626
512,22,4,0.492639601,17.97856522,33,91.1,Anc-AS,256:512 First Replicate,57.96857452,-129.4562378
513,15,4,0.272576392,18.19254112,34,91.1,Anc-AS,256:512 First Replicate,61.33270264,-128.7216187
514,29,2,0.325484961,18.14583969,35,91.1,Anc-AS,256:512 First Replicate,58.53476715,-132.3560486
515,19,2,0.31004253,18.21815872,36,91,Anc-AS,256:512 First Replicate,56.9487381,-130.5225677
516,23,2,0.646590948,18.12845612,37,91,Anc-AS,256:512 First Replicate,58.65167999,-129.7133331
517,12,4,0.452185571,18.09591103,38,91,Anc-AS,256:512 First Replicate,59.88372421,-127.1753769
518,22,2,0.314072669,18.19482613,39,90.9,Anc-AS,256:512 First Replicate,55.60163498,-134.1861572
519,6,2,0.391321748,18.20630264,40,90.9,Anc-AS,256:512 First Replicate,58.6629982,-131.3467865
520,18,2,0.410955369,18.18162155,41,90.9,Anc-AS,256:512 First Replicate,57.31794357,-130.5872345
521,9,1,0.390144497,18.08572197,42,90.8,Anc-AS,256:512 First Replicate,55.77833176,-132.353363
522,28,2,0.570842266,18.2479496,43,90.8,Anc-AS,256:512 First Replicate,59.72399902,-129.9781036
523,31,4,0.621528924,17.97030449,44,90.8,Anc-AS,256:512 First Replicate,60.20248413,-128.8453674
524,24,4,0.329734057,18.09114647,45,90.8,Anc-AS,256:512 First Replicate,61.32415771,-126.8193207
525,27,4,0.337632656,18.15389824,46,90.8,Anc-AS,256:512 First Replicate,59.62518311,-130.0514832
526,11,2,0.273715705,18.2735405,47,90.6,Anc-AS,256:512 First Replicate,54.80503845,-129.1310883
527,3,1,0.327902466,18.07308197,48,90.6,Anc-AS,256:512 First Replicate,56.1885376,-128.2016602
528,30,4,0.23330678,18.18814278,49,90.6,Anc-AS,256:512 First Replicate,57.42664719,-127.3312302
529,22,1,0.298471212,18.12257195,50,90.6,Anc-AS,256:512 First Replicate,53.82209015,-132.0005646
530,20,4,0.194149181,18.10976982,51,90.6,Anc-AS,256:512 First Replicate,58.46211624,-128.6342316
531,0,1,0.38784346,18.05793762,52,90.5,Anc-AS,256:512 First Replicate,55.78615952,-126.5044479
532,25,1,0.463013411,18.00792122,53,90.5,Anc-AS,256:512 First Replicate,56.31736755,-132.6347809
533,14,1,0.368379593,18.08568764,54,90.4,Anc-AS,256:512 First Replicate,59.00328445,-128.6058807
534,16,4,0.581677198,17.9864502,55,90.4,Anc-AS,256:512 First Replicate,55.51174164,-128.9827728
535,26,2,0.499424011,18.21576118,56,90.4,Anc-AS,256:512 First Replicate,54.82537079,-132.1934662
536,27,2,0.337135822,18.17199135,57,90.4,Anc-AS,256:512 First Replicate,57.54679489,-132.3309937
537,2,1,0.435330898,18.00093079,58,90.4,Anc-AS,256:512 First Replicate,56.06466675,-129.26297
